sz,sa,sx,sy,date,subsystem,utb_ms,ute_ms,type,flagcomms,description,sunmars_km,eclipseduration_min,solarconstantmars,sunmarsearthangle_deg,earthmars_km,occultationduration_min
0.0,0.0,0.0,0.0,2011-02-07 00:00,1,0,0,1,1,1,207653455.096969,18.6,708.962395509108,0.850094467360311,355131130.588961,18.2333333333333
0.0,0.0,0.0,0.0,2011-02-08 00:00,1,0,0,1,1,1,207589672.189397,17.95,709.398126530297,0.9304359310168802,355080492.858219,17.3833333333333
0.0,0.0,0.0,0.0,2011-02-09 00:00,1,0,0,1,1,1,207527921.729619,17.4833333333333,709.820355764382,1.02921422915438,355028564.801285,16.7333333333333
0.0,0.0,0.0,0.0,2011-02-10 00:00,1,0,0,1,1,1,207468212.409248,16.8166666666667,710.228986941476,1.14154880960538,354975399.802022,16.0333333333333
0.0,0.0,0.0,0.0,2011-02-11 00:00,1,0,0,1,1,1,207410552.647975,16.3,710.623926596701,1.26373402854006,354921054.078518,15.0666666666667
0.0,0.0,0.0,0.0,2011-02-12 00:00,1,0,0,1,1,1,207354950.591019,15.75,711.005084119141,1.3930929909172,354865586.521629,14.2833333333333
0.0,0.0,0.0,0.0,2011-02-13 00:00,1,0,0,1,1,1,207301414.106647,15.0166666666667,711.372371799511,1.52772501368769,354809058.427274,13.1833333333333
0.0,0.0,0.0,0.0,2011-02-14 00:00,1,0,0,1,1,1,207249950.783776,14.4166666666667,711.725704876521,1.66628052463648,354751532.834262,12.2666666666667
0.0,0.0,0.0,0.0,2011-02-15 00:00,1,0,0,1,1,1,207200567.929648,13.6166666666667,712.065001581883,1.80779310992406,354693073.104532,10.95
0.0,0.0,0.0,0.0,2011-02-16 00:00,1,0,0,1,1,1,207153272.567585,12.9666666666667,712.390183183908,1.95156240706509,354633740.396927,9.81666666666667
0.0,0.0,0.0,0.0,2011-02-17 00:00,1,0,0,1,1,1,207108071.434824,12.0666666666667,712.701174029659,2.09707433683469,354573589.891946,8.11666666666667
0.0,0.0,0.0,0.0,2011-02-18 00:00,1,0,0,1,1,1,207064970.980441,11.3,712.997901585606,2.24394680860262,354512666.096825,6.48333333333333
0.0,0.0,0.0,0.0,2011-02-19 00:00,1,0,0,1,1,1,207023977.363347,10.4833333333333,713.280296476756,2.39189228939344,354450998.204366,4.23333333333333
0.0,0.0,0.0,0.0,2011-02-20 00:00,1,0,0,1,1,1,206985096.450384,9.35,713.548292524199,2.5406914878818,354388596.935168,0.0
0.0,0.0,0.0,0.0,2011-02-21 00:00,1,0,0,1,1,1,206948333.814491,8.35,713.80182678105,2.6901745222875,354325454.10385,0.0
0.0,0.0,0.0,0.0,2011-02-22 00:00,1,0,0,1,1,1,206913694.732975,6.88333333333333,714.04083956673,2.84020735344256,354261545.216386,0.0
0.0,0.0,0.0,0.0,2011-02-23 00:00,1,0,0,1,1,1,206881184.18586,5.48333333333333,714.265274499566,2.99068208432232,354196834.247942,0.0
0.0,0.0,0.0,0.0,2011-02-24 00:00,1,0,0,1,1,1,206850806.854333,2.66666666666667,714.47507852766,3.14151013217992,354131279.110219,0.0
0.0,0.0,0.0,0.0,2011-02-25 00:00,1,0,0,1,1,1,206822567.119281,0.0,714.670201957995,3.29261748043968,354064836.481413,0.0
0.0,0.0,0.0,0.0,2011-02-26 00:00,1,0,0,1,1,1,206796469.059921,0.0,714.850598483752,3.44394137023346,353997465.32111,0.0
0.0,0.0,0.0,0.0,2011-02-27 00:00,1,0,0,1,1,1,206772516.452534,0.0,715.016225209784,3.59542795026401,353929129.029706,0.0
0.0,0.0,0.0,0.0,2011-02-28 00:00,1,0,0,1,1,1,206750712.769284,0.0,715.167042676241,3.74703055611534,353859796.567583,0.0
0.0,0.0,0.0,0.0,2011-03-01 00:00,1,0,0,1,1,1,206731061.177148,0.0,715.303014880297,3.89870841243021,353789442.926019,0.0
0.0,0.0,0.0,0.0,2011-03-02 00:00,1,0,0,1,1,1,206713564.536943,0.0,715.424109295954,4.05042563466029,353718049.260933,0.0
0.0,0.0,0.0,0.0,2011-03-03 00:00,1,0,0,1,1,1,206698225.402452,0.0,715.530296891909,4.20215045648956,353645602.874372,0.0
0.0,0.0,0.0,0.0,2011-03-04 00:00,1,0,0,1,1,1,206685046.019657,0.0,715.621552147455,4.3538546347644,353572097.120468,0.0
0.0,0.0,0.0,0.0,2011-03-05 00:00,1,0,0,1,1,1,206674028.326074,0.0,715.697853066413,4.50551299550798,353497531.246281,0.0
0.0,0.0,0.0,0.0,2011-03-06 00:00,1,0,0,1,1,1,206665173.950181,0.0,715.759181189075,4.65710308972929,353421910.154298,0.0
0.0,0.0,0.0,0.0,2011-03-07 00:00,1,0,0,1,1,1,206658484.210963,0.0,715.805521602182,4.80860493123585,353345244.082157,0.0
0.0,0.0,0.0,0.0,2011-03-08 00:00,1,0,0,1,1,1,206653960.117534,0.0,715.836862946937,4.96000079348408,353267548.220196,0.0
0.0,0.0,0.0,0.0,2011-03-09 00:00,1,0,0,1,1,1,206651602.36886,0.0,715.853197425088,5.11127504965166,353188842.311676,0.0
0.0,0.0,0.0,0.0,2011-03-10 00:00,1,0,0,1,1,1,206651411.353571,0.0,715.854520803118,5.26241404914092,353109150.289523,0.0
0.0,0.0,0.0,0.0,2011-03-11 00:00,1,0,0,1,1,1,206653387.149838,0.0,715.840832414576,5.41340603315606,353028499.988187,0.0
0.0,0.0,0.0,0.0,2011-03-12 00:00,1,0,0,1,1,1,206657529.525334,0.0,715.81213516061,5.56424110000387,352946922.925641,0.0
0.0,0.0,0.0,0.0,2011-03-13 00:00,1,0,0,1,1,1,206663837.937256,0.0,715.76843550873,5.71491123519767,352864454.077841,0.0
0.0,0.0,0.0,0.0,2011-03-14 00:00,1,0,0,1,1,1,206672311.532406,0.0,715.709743489818,5.86541041934162,352781131.468812,0.0
0.0,0.0,0.0,0.0,2011-03-15 00:00,1,0,0,1,1,1,206682949.147344,0.0,715.63607269342,6.01573481384381,352696995.286894,0.0
0.0,0.0,0.0,0.0,2011-03-16 00:00,1,0,0,1,1,1,206695749.30859,0.0,715.547440261271,6.16588299570083,352612086.150676,0.0
0.0,0.0,0.0,0.0,2011-03-17 00:00,1,0,0,1,1,1,206710710.232917,0.0,715.443866879014,6.31585616625879,352526442.170235,0.0
0.0,0.0,0.0,0.0,2011-03-18 00:00,1,0,0,1,1,1,206727829.827715,0.0,715.325376766045,6.46565820614952,352440094.700641,0.0
0.0,0.0,0.0,0.0,2011-03-19 00:00,1,0,0,1,1,1,206747105.69146,0.0,715.191997663392,6.61529542288864,352353063.237895,0.0
0.0,0.0,0.0,0.0,2011-03-20 00:00,1,0,0,1,1,1,206768535.114293,0.0,715.043760819546,6.76477588690012,352265350.62159,0.0
0.0,0.0,0.0,0.0,2011-03-21 00:00,1,0,0,1,1,1,206792115.078722,0.0,714.880700974177,6.91410839639817,352176940.13464,0.0
0.0,0.0,0.0,0.0,2011-03-22 00:00,1,0,0,1,1,1,206817842.260455,0.0,714.702856339702,7.06330129228609,352087795.725004,0.0
0.0,0.0,0.0,0.0,2011-03-23 00:00,1,0,0,1,1,1,206845713.029368,0.0,714.510268580684,7.21236143731278,351997865.414526,0.0
0.0,0.0,0.0,0.0,2011-03-24 00:00,1,0,0,1,1,1,206875723.450603,0.0,714.302982791099,7.36129360086136,351907086.710658,0.0
0.0,0.0,0.0,0.0,2011-03-25 00:00,1,0,0,1,1,1,206907869.285802,0.0,714.081047469508,7.51010030564953,351815392.314044,0.0
0.0,0.0,0.0,0.0,2011-03-26 00:00,1,0,0,1,1,1,206942145.994457,0.0,713.844514492222,7.65878202607964,351722714.790594,0.0
0.0,0.0,0.0,0.0,2011-03-27 00:00,1,0,0,1,1,1,206978548.73537,0.0,713.593439084528,7.80733756316924,351628989.671587,0.0
0.0,0.0,0.0,0.0,2011-03-28 00:00,1,0,0,1,1,1,207017072.368224,0.0,713.327879790072,7.95576444793262,351534157.10973,0.0
0.0,0.0,0.0,0.0,2011-03-29 00:00,1,0,0,1,1,1,207057711.455248,0.0,713.047898438455,8.10405928901364,351438162.530139,0.0
0.0,0.0,0.0,0.0,2011-03-30 00:00,1,0,0,1,1,1,207100460.262971,0.0,712.753560111147,8.25221803778945,351340956.737545,0.0
0.0,0.0,0.0,0.0,2011-03-31 00:00,1,0,0,1,1,1,207145312.764055,0.0,712.444933105752,8.40023617932861,351242495.824743,0.0
0.0,0.0,0.0,0.0,2011-04-01 00:00,1,0,0,1,1,1,207192262.639223,0.0,712.122088898697,8.54810887252839,351142741.083592,0.0
0.0,0.0,0.0,0.0,2011-04-02 00:00,1,0,0,1,1,1,207241303.279245,0.0,711.78510210639,8.69583106469176,351041659.000247,0.0
0.0,0.0,0.0,0.0,2011-04-03 00:00,1,0,0,1,1,1,207292427.787018,0.0,711.434050444887,8.84339760097755,350939221.334654,0.0
0.0,0.0,0.0,0.0,2011-04-04 00:00,1,0,0,1,1,1,207345628.979704,0.0,711.069014688115,8.99080334160141,350835405.239535,0.0
0.0,0.0,0.0,0.0,2011-04-05 00:00,1,0,0,1,1,1,207400899.390955,0.0,710.69007862468,9.13804329202808,350730193.360808,0.0
0.0,0.0,0.0,0.0,2011-04-06 00:00,1,0,0,1,1,1,207458231.2732,0.0,710.297329013313,9.28511274559336,350623573.872154,0.0
0.0,0.0,0.0,0.0,2011-04-07 00:00,1,0,0,1,1,1,207517616.600009,0.0,709.890855536968,9.43200743547742,350515540.42066,0.0
0.0,0.0,0.0,0.0,2011-04-08 00:00,1,0,0,1,1,1,207579047.068526,0.0,709.470750755638,9.57872369426773,350406091.984089,0.0
0.0,0.0,0.0,0.0,2011-04-09 00:00,1,0,0,1,1,1,207642514.101977,0.0,709.037110057912,9.725258623864,350295232.648083,0.0
0.0,0.0,0.0,0.0,2011-04-10 00:00,1,0,0,1,1,1,207708008.852237,0.0,708.590031611315,9.87161028417666,350182971.29068,0.0
0.0,0.0,0.0,0.0,2011-04-11 00:00,1,0,0,1,1,1,207775522.202482,0.0,708.129616311483,10.0177779126751,350069321.104975,0.0
0.0,0.0,0.0,0.0,2011-04-12 00:00,1,0,0,1,1,1,207845044.769889,0.0,707.655967730214,10.1637621839195,349954298.802372,0.0
0.0,0.0,0.0,0.0,2011-04-13 00:00,1,0,0,1,1,1,207916566.90842,0.0,707.169192062428,10.3095655036124,349837923.239968,0.0
0.0,0.0,0.0,0.0,2011-04-14 00:00,1,0,0,1,1,1,207990078.711662,0.0,706.669398072115,10.45519230125,349720213.157907,0.0
0.0,0.0,0.0,0.0,2011-04-15 00:00,1,0,0,1,1,1,208065570.015728,0.0,706.156697037273,10.6006492409275,349601183.784875,0.0
0.0,0.0,0.0,0.0,2011-04-16 00:00,1,0,0,1,1,1,208143030.40223,0.0,705.631202693933,10.7459452272792,349480842.372673,0.0
0.0,0.0,0.0,0.0,2011-04-17 00:00,1,0,0,1,1,1,208222449.201304,0.0,705.093031179287,10.8910910777569,349359183.271026,0.0
0.0,0.0,0.0,0.0,2011-04-18 00:00,1,0,0,1,1,1,208303815.494696,0.0,704.542300973986,11.0360988021832,349236183.747868,0.0
0.0,0.0,0.0,0.0,2011-04-19 00:00,1,0,0,1,1,1,208387118.118906,0.0,703.979132843659,11.1809805763725,349111801.965635,0.0
0.0,0.0,0.0,0.0,2011-04-20 00:00,1,0,0,1,1,1,208472345.668388,0.0,703.403649779687,11.3257476471521,348985977.983721,0.0
0.0,0.0,0.0,0.0,2011-04-21 00:00,1,0,0,1,1,1,208559486.498803,0.0,702.81597693932,11.4704094542381,348858637.535184,0.0
0.0,0.0,0.0,0.0,2011-04-22 00:00,1,0,0,1,1,1,208648528.730317,0.0,702.216241585144,11.6149731569181,348729697.314397,0.0
0.0,0.0,0.0,0.0,2011-04-23 00:00,1,0,0,1,1,1,208739460.250965,0.0,701.604573023999,11.7594435800604,348599070.229893,0.0
0.0,0.0,0.0,0.0,2011-04-24 00:00,1,0,0,1,1,1,208832268.720039,0.0,700.98110254535,11.9038234578452,348466669.531274,0.0
0.0,0.0,0.0,0.0,2011-04-25 00:00,1,0,0,1,1,1,208926941.571549,0.0,700.345963359212,12.0481138118865,348332411.444012,0.0
0.0,0.0,0.0,0.0,2011-04-26 00:00,1,0,0,1,1,1,209023466.017701,0.0,699.699290533645,12.19231433356,348196216.501471,0.0
0.0,0.0,0.0,0.0,2011-04-27 00:00,1,0,0,1,1,1,209121829.052436,0.0,699.041220931884,12.3364236995914,348058010.004363,0.0
0.0,0.0,0.0,0.0,2011-04-28 00:00,1,0,0,1,1,1,209222017.455004,0.0,698.371893149172,12.4804398005982,347917722.040699,0.0
0.0,0.0,0.0,0.0,2011-04-29 00:00,1,0,0,1,1,1,209324017.793568,0.0,697.691447449309,12.6243598932595,347775287.393028,0.0
0.0,0.0,0.0,0.0,2011-04-30 00:00,1,0,0,1,1,1,209427816.428852,0.0,697.00002570101,12.768180700932,347630645.533148,0.0
0.0,0.0,0.0,0.0,2011-05-01 00:00,1,0,0,1,1,1,209533399.517823,0.0,696.297771314094,12.9118984911206,347483740.79518,0.0
0.0,0.0,0.0,0.0,2011-05-02 00:00,1,0,0,1,1,1,209640753.0174,0.0,695.584829175568,13.055509155988,347334522.733562,0.0
0.0,0.0,0.0,0.0,2011-05-03 00:00,1,0,0,1,1,1,209749862.688194,0.0,694.86134558564,13.1990083165899,347182946.611103,0.0
0.0,0.0,0.0,0.0,2011-05-04 00:00,1,0,0,1,1,1,209860714.098278,0.0,694.127468193741,13.3423914639339,347028973.922597,0.0
0.0,0.0,0.0,0.0,2011-05-05 00:00,1,0,0,1,1,1,209973292.626981,0.0,693.383345934562,13.4856541414306,346872572.84312,0.0
0.0,0.0,0.0,0.0,2011-05-06 00:00,1,0,0,1,1,1,210087583.468707,0.0,692.629128964181,13.6287921654531,346713718.497371,0.0
0.0,0.0,0.0,0.0,2011-05-07 00:00,1,0,0,1,1,1,210203571.636774,0.0,691.864968596328,13.7718018755069,346552392.971671,0.0
0.0,0.0,0.0,0.0,2011-05-08 00:00,1,0,0,1,1,1,210321241.967274,0.0,691.091017238813,13.9146804041886,346388585.019199,0.0
0.0,0.0,0.0,0.0,2011-05-09 00:00,1,0,0,1,1,1,210440579.122953,0.0,690.307428330176,14.0574259590756,346222289.423047,0.0
0.0,0.0,0.0,0.0,2011-05-10 00:00,1,0,0,1,1,1,210561567.597101,0.0,689.514356276605,14.2000381109074,346053505.96579,0.0
0.0,0.0,0.0,0.0,2011-05-11 00:00,1,0,0,1,1,1,210684191.717465,0.0,688.711956389149,14.3425180799366,345882237.909305,0.0
0.0,0.0,0.0,0.0,2011-05-12 00:00,1,0,0,1,1,1,210808435.650167,0.0,687.900384821289,14.4848690001147,345708489.840368,0.0
0.0,0.0,0.0,0.0,2011-05-13 00:00,1,0,0,1,1,1,210934283.403636,0.0,687.079798506885,14.6270961169888,345532264.740555,0.0
0.0,0.0,0.0,0.0,2011-05-14 00:00,1,0,0,1,1,1,211061718.832545,0.0,686.250355098551,14.7692068458174,345353560.264656,0.0
0.0,0.0,0.0,0.0,2011-05-15 00:00,1,0,0,1,1,1,211190725.641764,0.0,685.412212906498,14.9112105991605,345172364.505944,0.0
0.0,0.0,0.0,0.0,2011-05-16 00:00,1,0,0,1,1,1,211321287.390304,0.0,684.565530837883,15.0531183141513,344988651.934593,0.0
0.0,0.0,0.0,0.0,2011-05-17 00:00,1,0,0,1,1,1,211453387.495281,0.0,683.710468336652,15.1949416854775,344802380.508227,0.0
0.0,0.0,0.0,0.0,2011-05-18 00:00,1,0,0,1,1,1,211587009.235871,0.0,682.847185324006,15.3366922216632,344613490.885011,0.0
123.49,0.09,33.49,89.91,2012-05-27 00:00,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
76.76,0.23,13.24,90.0,2012-05-27 00:15,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
76.76,0.22,13.24,90.0,2012-05-27 00:16,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
76.76,0.22,13.24,90.0,2012-05-27 00:28,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
76.82,7.24,13.18,90.0,2012-05-27 00:29,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
77.15,6.91,12.85,90.0,2012-05-27 00:30,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
77.76,6.3,12.24,90.0,2012-05-27 00:31,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
78.63,5.43,11.37,90.0,2012-05-27 00:32,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
79.74,4.32,10.26,90.0,2012-05-27 00:33,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
81.06,3.0,8.94,90.0,2012-05-27 00:34,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
82.57,1.49,7.43,90.0,2012-05-27 00:35,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
84.26,0.2,5.74,90.0,2012-05-27 00:36,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
86.1,2.04,3.9,90.0,2012-05-27 00:37,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
88.08,4.02,1.92,89.99,2012-05-27 00:38,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
90.17,6.1,0.17,89.99,2012-05-27 00:39,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
92.34,8.28,2.34,89.99,2012-05-27 00:40,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
94.59,10.53,4.59,89.99,2012-05-27 00:41,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
96.89,12.83,6.89,89.98,2012-05-27 00:42,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
99.22,15.16,9.22,89.98,2012-05-27 00:43,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
101.55,14.63,11.55,89.98,2012-05-27 00:44,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
103.87,12.3,13.87,89.98,2012-05-27 00:45,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
106.16,10.02,16.16,89.97,2012-05-27 00:46,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
108.4,7.78,18.4,89.97,2012-05-27 00:47,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
110.56,5.62,20.56,89.97,2012-05-27 00:48,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
112.62,3.56,22.62,89.96,2012-05-27 00:49,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
114.57,1.61,24.57,89.96,2012-05-27 00:50,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
116.38,0.2,26.38,89.96,2012-05-27 00:51,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
118.03,1.85,28.03,89.96,2012-05-27 00:52,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
119.5,3.32,29.5,89.95,2012-05-27 00:53,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
120.77,4.6,30.77,89.95,2012-05-27 00:54,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
121.83,5.65,31.83,89.95,2012-05-27 00:55,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
122.64,6.46,32.64,89.95,2012-05-27 00:56,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
123.19,7.01,33.19,89.95,2012-05-27 00:57,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
123.46,7.28,33.46,89.95,2012-05-27 00:58,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
123.48,0.05,33.48,89.95,2012-05-27 00:59,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
123.48,0.05,33.48,89.95,2012-05-27 01:50,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
123.45,4.12,33.45,89.88,2012-05-27 01:51,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
123.26,3.97,33.26,89.47,2012-05-27 01:52,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
122.9,3.81,32.93,88.71,2012-05-27 01:53,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
122.39,3.89,32.49,87.64,2012-05-27 01:54,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
121.71,4.46,31.98,86.28,2012-05-27 01:55,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
120.89,5.61,31.45,84.65,2012-05-27 01:56,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
119.91,7.26,30.95,82.79,2012-05-27 01:57,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
118.79,9.3,30.53,80.71,2012-05-27 01:58,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
117.54,11.62,30.27,78.43,2012-05-27 01:59,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
116.17,14.18,30.21,76.0,2012-05-27 02:00,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
114.7,16.92,30.4,73.43,2012-05-27 02:01,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
123.49,0.09,33.49,89.91,2012-05-27 02:01,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
123.37,0.35,33.37,89.65,2012-05-27 02:02,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
113.15,19.81,30.88,70.74,2012-05-27 02:02,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
122.88,1.39,32.92,88.61,2012-05-27 02:03,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
111.54,22.79,31.66,67.97,2012-05-27 02:03,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
122.03,3.14,32.22,86.86,2012-05-27 02:04,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
109.89,25.85,32.74,65.14,2012-05-27 02:04,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
120.83,5.51,31.42,84.49,2012-05-27 02:05,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
108.23,28.94,34.11,62.27,2012-05-27 02:05,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
119.29,8.42,30.71,81.58,2012-05-27 02:06,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
106.59,31.61,35.71,59.39,2012-05-27 02:06,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
117.45,11.77,30.27,78.23,2012-05-27 02:07,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
104.98,34.11,37.52,56.53,2012-05-27 02:07,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
103.43,36.68,39.48,53.71,2012-05-27 02:08,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
115.34,15.49,30.3,74.51,2012-05-27 02:08,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
101.96,39.26,41.54,50.95,2012-05-27 02:09,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
113.03,19.49,30.94,70.51,2012-05-27 02:09,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
110.6,23.68,32.27,66.32,2012-05-27 02:10,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
100.59,41.81,43.65,48.29,2012-05-27 02:10,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
108.11,27.97,34.24,62.03,2012-05-27 02:11,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
99.32,44.29,45.75,45.75,2012-05-27 02:11,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
105.66,32.28,36.75,57.72,2012-05-27 02:12,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
98.18,46.66,47.81,43.35,2012-05-27 02:12,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
103.32,36.52,39.65,53.48,2012-05-27 02:13,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
97.16,48.88,49.78,41.12,2012-05-27 02:13,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
101.16,40.6,42.76,49.4,2012-05-27 02:14,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
96.28,50.92,51.62,39.08,2012-05-27 02:14,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
99.23,44.45,45.92,45.55,2012-05-27 02:15,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
95.53,52.76,53.29,37.27,2012-05-27 02:15,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
97.58,47.96,48.97,42.04,2012-05-27 02:16,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
94.91,54.34,54.75,35.7,2012-05-27 02:16,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
94.41,55.66,55.96,34.4,2012-05-27 02:17,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
96.22,51.07,51.76,38.93,2012-05-27 02:17,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
95.15,53.67,54.16,36.33,2012-05-27 02:18,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
94.05,56.68,56.91,33.4,2012-05-27 02:18,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
94.38,55.69,56.05,34.31,2012-05-27 02:19,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.81,57.37,57.56,32.72,2012-05-27 02:19,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.89,57.03,57.32,32.97,2012-05-27 02:20,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.69,57.7,57.87,32.39,2012-05-27 02:20,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.69,57.62,57.88,32.38,2012-05-27 02:21,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.68,57.64,57.9,32.36,2012-05-27 02:21,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.68,59.41,57.9,32.36,2012-05-27 02:22,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.68,57.64,57.9,32.36,2012-05-27 02:35,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.68,59.41,57.9,32.36,2012-05-27 02:36,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.69,57.8,57.88,32.38,2012-05-27 02:36,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.83,57.38,57.49,32.79,2012-05-27 02:37,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.7,59.36,57.85,32.42,2012-05-27 02:37,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
94.15,56.46,56.63,33.69,2012-05-27 02:38,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
93.88,58.84,57.37,32.92,2012-05-27 02:38,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
94.23,57.83,56.43,33.91,2012-05-27 02:39,1,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
